index,name,score,mean,variance,unique_values,edges,min_stage_length
3080,channel-33 amplitude-silhouette-1-2 dim-1,0.1163931521245772,1.2076158165563583e-11,3.5539803064069922e-22,1046,"[0, 172, 483, 686, 855, 1046]",169.0
3081,channel-33 amplitude-silhouette-1-2 dim-2,0.1535879673641673,9.043641952181821e-13,7.58038411025822e-24,972,"[0, 59, 170, 684, 855, 1046]",59.0
3082,channel-33 amplitude-silhouette-1-2 norm-1,0.0942562560200429,1.2980522360781767e-11,3.82264280787664e-22,1046,"[0, 172, 483, 686, 887, 1046]",159.0
3083,channel-33 amplitude-silhouette-1-2 norm-2,0.1204523401043311,1.228469632511892e-11,3.587120428384296e-22,1046,"[0, 172, 483, 686, 855, 1046]",169.0
3084,channel-33 amplitude-silhouette-2-1 dim-1,0.093675149405909,1.7931862563987387e-09,4.0616631332738384e-18,1046,"[0, 172, 480, 759, 887, 1046]",128.0
3085,channel-33 amplitude-silhouette-2-1 dim-2,-0.0061761992540989,3.943199940771692e-10,9.198623025503241e-19,972,"[0, 120, 480, 706, 910, 1046]",120.0
3086,channel-33 amplitude-silhouette-2-1 norm-1,0.1161318936208564,2.187506250475908e-09,5.835483712358605e-18,1046,"[0, 172, 490, 686, 855, 1046]",169.0
3087,channel-33 amplitude-silhouette-2-1 norm-2,0.0334951745949218,1.933906174255332e-09,4.612184454415013e-18,1046,"[0, 117, 485, 696, 912, 1046]",117.0
3088,channel-33 amplitude-silhouette-2-2 dim-1,0.0890475631993411,3.969422104111945e-09,1.8815285760723418e-17,1046,"[0, 172, 483, 686, 887, 1046]",159.0
3089,channel-33 amplitude-silhouette-2-2 dim-2,-0.0084812036228365,5.059894619801674e-10,1.2762745880778737e-18,972,"[0, 112, 485, 698, 905, 1046]",112.0
3090,channel-33 amplitude-silhouette-2-2 norm-1,0.0998520871017804,4.475411566092113e-09,2.210149266429657e-17,1046,"[0, 172, 480, 683, 887, 1046]",159.0
3091,channel-33 amplitude-silhouette-2-2 norm-2,0.0699404076196344,4.0959215190946634e-09,1.932659310823224e-17,1046,"[0, 124, 483, 683, 887, 1046]",124.0
3092,channel-33 life all max,0.1125730383576633,7.999590080278228e-06,1.7878297922141625e-11,1046,"[0, 55, 483, 682, 887, 1046]",55.0
3093,channel-33 life all mean,0.0851495855520999,1.1752589907427635e-06,1.7417920500649754e-13,1046,"[0, 58, 476, 682, 887, 1046]",58.0
3094,channel-33 life all std,0.0931708709938465,1.432731915908168e-06,5.281056609098219e-13,1046,"[0, 46, 480, 682, 887, 1046]",46.0
3095,channel-33 life all sum,0.2033825736008012,6.869361543191836e-05,5.681458061482223e-10,1046,"[0, 352, 554, 682, 855, 1046]",128.0
3096,channel-33 life all norm-1,0.2033825736008012,6.869361543191836e-05,5.681458061482223e-10,1046,"[0, 352, 554, 682, 855, 1046]",128.0
3097,channel-33 life all norm-2,0.1433198172821841,1.4046145017200756e-05,3.047015290161394e-11,1046,"[0, 48, 487, 682, 887, 1046]",48.0
3098,channel-33 life dim-1 max,0.112019103971444,7.99642862322075e-06,1.7872463087255608e-11,1046,"[0, 55, 483, 682, 887, 1046]",55.0
3099,channel-33 life dim-1 mean,0.0288455594997034,1.2489144724085464e-06,1.981117642651529e-13,1046,"[0, 58, 479, 614, 887, 1046]",58.0
3100,channel-33 life dim-1 std,0.0792785105619688,1.4738932248585242e-06,5.778842295166324e-13,1046,"[0, 57, 480, 682, 887, 1046]",57.0
3101,channel-33 life dim-1 sum,0.2222555058371568,6.576750683505533e-05,5.134971540003883e-10,1046,"[0, 238, 554, 681, 855, 1046]",127.0
3102,channel-33 life dim-1 norm-1,0.2222555058371568,6.576750683505533e-05,5.134971540003883e-10,1046,"[0, 238, 554, 681, 855, 1046]",127.0
3103,channel-33 life dim-1 norm-2,0.1412929774265197,1.3904770075450846e-05,2.948750869339236e-11,1046,"[0, 46, 480, 682, 887, 1046]",46.0
3104,channel-33 life dim-2 max,-0.0286665460201549,1.3308007945822733e-06,2.231753294125679e-12,1030,"[0, 118, 517, 688, 921, 1046]",118.0
3105,channel-33 life dim-2 mean,0.0123370157991825,5.447069697241141e-07,2.8744999026477985e-13,1030,"[0, 93, 486, 711, 906, 1046]",93.0
3106,channel-33 life dim-2 std,0.0481648936351219,4.324645529218701e-07,3.487164852317612e-13,984,"[0, 195, 486, 684, 998, 1046]",48.0
3107,channel-33 life dim-2 sum,0.0017451706388573,2.9261085968630445e-06,5.1599168404383385e-12,1030,"[0, 58, 294, 684, 894, 1046]",58.0
3108,channel-33 life dim-2 norm-1,0.0017451706388573,2.9261085968630445e-06,5.1599168404383385e-12,1030,"[0, 58, 294, 684, 894, 1046]",58.0
3109,channel-33 life dim-2 norm-2,0.0311463414234917,1.6119018407784437e-06,2.33727071101498e-12,1030,"[0, 52, 238, 684, 855, 1046]",52.0
3110,channel-33 bd2 all max,0.110531997405499,1.648293432463906e-05,5.572294981061176e-11,1046,"[0, 46, 486, 682, 888, 1046]",46.0
3111,channel-33 bd2 all mean,0.1241542586907243,8.139048943218855e-06,8.872642521384245e-12,1046,"[0, 46, 553, 682, 853, 1046]",46.0
3112,channel-33 bd2 all std,0.0616493642376874,2.728364698713664e-06,3.1735777086974893e-12,1046,"[0, 46, 486, 682, 840, 1046]",46.0
3113,channel-33 bd2 all sum,0.1710788090912401,0.0004806126382448,3.420543098799601e-08,1046,"[0, 51, 553, 682, 855, 1046]",51.0
3114,channel-33 bd2 all norm-1,0.1710788090912401,0.0004806126382448,3.420543098799601e-08,1046,"[0, 51, 553, 682, 855, 1046]",51.0
3115,channel-33 bd2 all norm-2,0.1440964716372571,6.560315391898757e-05,5.927105770103256e-10,1046,"[0, 46, 343, 682, 855, 1046]",46.0
3116,channel-33 bd2 dim-1 max,0.0642181137861097,1.3865242619281675e-05,4.1729720771963593e-11,1046,"[0, 104, 486, 682, 888, 1046]",104.0
3117,channel-33 bd2 dim-1 mean,0.1142732884478606,7.695458471828107e-06,7.1004887728746316e-12,1046,"[0, 46, 486, 682, 887, 1046]",46.0
3118,channel-33 bd2 dim-1 std,0.0857233833212215,2.245777252189797e-06,2.2962809532280983e-12,1046,"[0, 46, 206, 682, 840, 1046]",46.0
3119,channel-33 bd2 dim-1 sum,0.2218060374501339,0.0004107607483938,2.4056892993804332e-08,1046,"[0, 171, 553, 682, 855, 1046]",129.0
3120,channel-33 bd2 dim-1 norm-1,0.2218060374501339,0.0004107607483938,2.4056892993804332e-08,1046,"[0, 171, 553, 682, 855, 1046]",129.0
3121,channel-33 bd2 dim-1 norm-2,0.0507840473157341,5.820193232802842e-05,4.0946011014736566e-10,1046,"[0, 50, 331, 610, 882, 1046]",50.0
3122,channel-33 bd2 dim-2 max,0.0944305472055339,1.5650142772708404e-05,6.048636566953239e-11,1030,"[0, 46, 486, 682, 887, 1046]",46.0
3123,channel-33 bd2 dim-2 mean,0.1069939632380006,1.2315832402431276e-05,4.008801027414036e-11,1030,"[0, 46, 480, 682, 855, 1046]",46.0
3124,channel-33 bd2 dim-2 std,0.0233261911165099,2.3970879347569285e-06,4.339947653642688e-12,984,"[0, 55, 206, 485, 815, 1046]",55.0
3125,channel-33 bd2 dim-2 sum,0.0483655269679671,6.985188985098713e-05,2.2895523096215342e-09,1030,"[0, 46, 426, 686, 788, 1046]",46.0
3126,channel-33 bd2 dim-2 norm-1,0.0483655269679671,6.985188985098713e-05,2.2895523096215342e-09,1030,"[0, 46, 426, 686, 788, 1046]",46.0
3127,channel-33 bd2 dim-2 norm-2,0.0258099111580893,2.904135008418671e-05,2.5622909879923404e-10,1030,"[0, 46, 480, 682, 887, 1046]",46.0
3128,channel-34 entropy dim-1,-0.0246479775636781,-0.3665032794921494,0.0028549222374137,1046,"[0, 105, 542, 766, 967, 1046]",79.0
3129,channel-34 entropy dim-2,0.0039879803772826,-0.1091268170896941,0.0029199530950863,973,"[0, 231, 373, 597, 838, 1046]",142.0
3130,channel-34 numberofpoints dim-1,-0.0103849764917078,54.37858508604207,257.1139524458633,84,"[0, 124, 533, 763, 899, 1046]",124.0
3131,channel-34 numberofpoints dim-2,0.0075785108664478,6.159655831739962,12.666351651769704,23,"[0, 86, 484, 817, 924, 1046]",86.0
3132,channel-34 amplitude-bottleneck dim-1,0.1049758759856353,5.713591100700285e-06,7.642252908785473e-12,1046,"[0, 61, 485, 682, 912, 1046]",61.0
3133,channel-34 amplitude-bottleneck dim-2,-0.0257979870162733,8.750805214117506e-07,8.9364426338254e-13,1032,"[0, 52, 464, 682, 984, 1046]",52.0
3134,channel-34 amplitude-bottleneck norm-1,0.1037405430756977,6.588671622112035e-06,1.0338640043237454e-11,1046,"[0, 61, 485, 682, 925, 1046]",61.0
3135,channel-34 amplitude-bottleneck norm-2,0.1003128199617588,5.833528368352242e-06,7.916140631280262e-12,1046,"[0, 61, 552, 682, 979, 1046]",61.0
3136,channel-34 amplitude-wasserstein-1 dim-1,0.1286746613614942,4.4136776399524464e-05,2.6337349402628217e-10,1046,"[0, 49, 554, 675, 855, 1046]",49.0
3137,channel-34 amplitude-wasserstein-1 dim-2,-0.0114465596902456,2.0385039607193847e-06,3.0802330805443096e-12,1032,"[0, 66, 476, 673, 841, 1046]",66.0
3138,channel-34 amplitude-wasserstein-1 norm-1,0.2546424344366156,4.617528036024385e-05,2.934073667566818e-10,1046,"[0, 554, 675, 855, 977, 1046]",69.0
3139,channel-34 amplitude-wasserstein-1 norm-2,0.1272669322070135,4.420737282647917e-05,2.64370452568727e-10,1046,"[0, 52, 554, 675, 855, 1046]",52.0
3140,channel-34 amplitude-wasserstein-2 dim-1,0.1833656057435351,9.505497321825356e-06,1.174465445440502e-11,1046,"[0, 49, 552, 682, 855, 1046]",49.0
3141,channel-34 amplitude-wasserstein-2 dim-2,-0.0276127746432923,1.0823129504062872e-06,1.0113799660875226e-12,1032,"[0, 52, 476, 682, 984, 1046]",52.0
3142,channel-34 amplitude-wasserstein-2 norm-1,0.1055654970909153,1.0587810272231644e-05,1.643115489217535e-11,1046,"[0, 52, 478, 682, 909, 1046]",52.0
3143,channel-34 amplitude-wasserstein-2 norm-2,0.1152375190097571,9.597227097485998e-06,1.2174591244602088e-11,1046,"[0, 49, 493, 675, 930, 1046]",49.0
3144,channel-34 amplitude-betti-1 dim-1,0.1384089795803608,8.82184433779808e-05,1.062748613553825e-09,150,"[0, 45, 554, 682, 855, 1046]",45.0
3145,channel-34 amplitude-betti-1 dim-2,0.0176093646131161,4.099904156718342e-06,1.2921020846995062e-11,37,"[0, 115, 476, 673, 841, 1046]",115.0
3146,channel-34 amplitude-betti-1 norm-1,0.1244467469482401,9.231834753469916e-05,1.1823057694753016e-09,755,"[0, 52, 554, 675, 855, 1046]",52.0
3147,channel-34 amplitude-betti-1 norm-2,0.1257233253841334,8.836519950535406e-05,1.0665554034942095e-09,755,"[0, 52, 554, 675, 855, 1046]",52.0
3148,channel-34 amplitude-betti-2 dim-1,0.0322174029171081,0.0310288589030867,0.0001179951122777,824,"[0, 76, 542, 675, 852, 1046]",76.0
3149,channel-34 amplitude-betti-2 dim-2,-0.0093395962547866,0.0022550399374462,1.920729245693861e-06,71,"[0, 111, 403, 581, 836, 1046]",111.0
3150,channel-34 amplitude-betti-2 norm-1,0.0393316477439418,0.033283898840533,0.0001264536735697,1034,"[0, 76, 542, 675, 852, 1046]",76.0
3151,channel-34 amplitude-betti-2 norm-2,0.0354410377979293,0.0311481182379509,0.0001175836320594,1034,"[0, 76, 542, 675, 868, 1046]",76.0
3152,channel-34 amplitude-landscape-1-1 dim-1,0.0612230198548867,4.615177415203256e-11,1.4799876090649509e-21,1046,"[0, 61, 478, 682, 979, 1046]",61.0
3153,channel-34 amplitude-landscape-1-1 dim-2,0.0668766453282779,1.9551138819751112e-12,2.367067061502585e-23,991,"[0, 230, 476, 682, 984, 1046]",62.0
3154,channel-34 amplitude-landscape-1-1 norm-1,0.0628764854989029,4.810688803400768e-11,1.6078571222581028e-21,1046,"[0, 90, 491, 678, 928, 1046]",90.0
3155,channel-34 amplitude-landscape-1-1 norm-2,0.0625778342795492,4.6344251716574735e-11,1.4896639612929777e-21,1046,"[0, 61, 332, 682, 979, 1046]",61.0
3156,channel-34 amplitude-landscape-1-2 dim-1,0.0696479803561343,6.381747781782338e-11,2.6320498425635734e-21,1046,"[0, 61, 478, 682, 979, 1046]",61.0
3157,channel-34 amplitude-landscape-1-2 dim-2,0.0666853956802667,2.1302294764141872e-12,2.5647219620781819e-23,991,"[0, 230, 476, 682, 984, 1046]",62.0
3158,channel-34 amplitude-landscape-1-2 norm-1,0.0691097070019319,6.594770729423758e-11,2.8466646806313617e-21,1046,"[0, 61, 478, 682, 979, 1046]",61.0
3159,channel-34 amplitude-landscape-1-2 norm-2,0.0694991860663715,6.395742093855423e-11,2.644340952976653e-21,1046,"[0, 61, 478, 682, 979, 1046]",61.0
3160,channel-34 amplitude-landscape-2-1 dim-1,0.082608424748457,1.2863584888453676e-08,7.215592341516308e-17,1046,"[0, 61, 478, 682, 979, 1046]",61.0
3161,channel-34 amplitude-landscape-2-1 dim-2,-0.0229952964016707,9.677280708053044e-10,2.8480868351649886e-18,991,"[0, 102, 465, 682, 938, 1046]",102.0
3162,channel-34 amplitude-landscape-2-1 norm-1,0.0850143361998979,1.3831312959258985e-08,8.41646047328138e-17,1046,"[0, 61, 478, 682, 979, 1046]",61.0
3163,channel-34 amplitude-landscape-2-1 norm-2,0.0748006129429469,1.2969306818751917e-08,7.320768736698917e-17,1046,"[0, 61, 499, 682, 912, 1046]",61.0
3164,channel-34 amplitude-landscape-2-2 dim-1,0.0885384569999927,1.4325393802416212e-08,8.335777713007506e-17,1046,"[0, 61, 478, 682, 979, 1046]",61.0
3165,channel-34 amplitude-landscape-2-2 dim-2,-0.0124475752440098,9.91667694098664e-10,2.907055759903408e-18,991,"[0, 107, 458, 681, 947, 1046]",99.0
3166,channel-34 amplitude-landscape-2-2 norm-1,0.088044667051526,1.5317061496514882e-08,9.768736963996992e-17,1046,"[0, 61, 478, 682, 979, 1046]",61.0
3167,channel-34 amplitude-landscape-2-2 norm-2,0.0884112779105755,1.4419375362055365e-08,8.45451153785539e-17,1046,"[0, 61, 478, 682, 979, 1046]",61.0
3168,channel-34 amplitude-silhouette-1-1 dim-1,0.0752677127997517,1.0001847590601976e-11,1.0571938277763568e-22,1046,"[0, 61, 268, 563, 979, 1046]",61.0
3169,channel-34 amplitude-silhouette-1-1 dim-2,0.0575453924547664,1.1791089972695285e-12,1.7542695855274533e-23,991,"[0, 52, 230, 682, 984, 1046]",52.0
3170,channel-34 amplitude-silhouette-1-1 norm-1,0.0302238817390033,1.1180956587871503e-11,1.3661450072311778e-22,1046,"[0, 96, 487, 677, 916, 1046]",96.0
3171,channel-34 amplitude-silhouette-1-1 norm-2,0.0542145037070095,1.0383807489863325e-11,1.1685975312936118e-22,1046,"[0, 61, 268, 682, 979, 1046]",61.0
3172,channel-34 amplitude-silhouette-1-2 dim-1,0.0518077410111349,2.3629987665554376e-11,6.426371844788014e-22,1046,"[0, 131, 483, 695, 914, 1046]",131.0
3173,channel-34 amplitude-silhouette-1-2 dim-2,0.0813421559467541,1.4681765259279354e-12,2.1235865153349392e-23,991,"[0, 230, 464, 682, 984, 1046]",62.0
3174,channel-34 amplitude-silhouette-1-2 norm-1,0.1292472961943818,2.5098164191482307e-11,7.001405508520457e-22,1046,"[0, 124, 268, 682, 979, 1046]",67.0
3175,channel-34 amplitude-silhouette-1-2 norm-2,0.0801993869496116,2.3944341061603832e-11,6.510611917131479e-22,1046,"[0, 61, 268, 563, 979, 1046]",61.0
3176,channel-34 amplitude-silhouette-2-1 dim-1,0.1268661078743587,2.873645640051945e-09,5.481594452101914e-18,1046,"[0, 124, 268, 563, 979, 1046]",67.0
3177,channel-34 amplitude-silhouette-2-1 dim-2,0.0465893225464608,5.714087691364624e-10,1.9643584641517472e-18,991,"[0, 182, 464, 682, 984, 1046]",62.0
3178,channel-34 amplitude-silhouette-2-1 norm-1,0.0606621963498118,3.4450544091884086e-09,8.778775923293579e-18,1046,"[0, 91, 478, 682, 979, 1046]",67.0
3179,channel-34 amplitude-silhouette-2-1 norm-2,0.0735233591535702,3.063049164423813e-09,6.647266415992109e-18,1046,"[0, 92, 337, 682, 979, 1046]",67.0
3180,channel-34 amplitude-silhouette-2-2 dim-1,0.0405395878052581,6.757764494305331e-09,3.5450186029535224e-17,1046,"[0, 61, 478, 686, 979, 1046]",61.0
3181,channel-34 amplitude-silhouette-2-2 dim-2,-0.0274539201138838,7.35315906368164e-10,2.566104978983123e-18,991,"[0, 112, 466, 678, 944, 1046]",102.0
3182,channel-34 amplitude-silhouette-2-2 norm-1,0.0508622488065256,7.493080400673494e-09,4.1605532903969965e-17,1046,"[0, 61, 458, 682, 979, 1046]",61.0
3183,channel-34 amplitude-silhouette-2-2 norm-2,0.0437801752879318,6.9207726946554544e-09,3.6325650468934763e-17,1046,"[0, 61, 478, 686, 979, 1046]",61.0
3184,channel-34 life all max,0.1055045820921609,1.14342251309951e-05,3.053005179654504e-11,1046,"[0, 61, 485, 682, 912, 1046]",61.0
3185,channel-34 life all mean,0.1123694795386809,1.556150489446633e-06,2.541732224372078e-13,1046,"[0, 51, 485, 681, 863, 1046]",51.0
3186,channel-34 life all std,0.1242040764049618,1.9676921395123908e-06,6.690772353740611e-13,1046,"[0, 52, 479, 682, 880, 1046]",52.0
3187,channel-34 life all sum,0.2546424344366156,9.23505607204877e-05,1.1736294670267271e-09,1046,"[0, 554, 675, 855, 977, 1046]",69.0
3188,channel-34 life all norm-1,0.2546424344366156,9.23505607204877e-05,1.1736294670267271e-09,1046,"[0, 554, 675, 855, 977, 1046]",69.0
3189,channel-34 life all norm-2,0.1152375190097571,1.9194454194972e-05,4.869836497840836e-11,1046,"[0, 49, 493, 675, 930, 1046]",49.0
3190,channel-34 life dim-1 max,0.1049758759856353,1.142718220140057e-05,3.056901163514189e-11,1046,"[0, 61, 485, 682, 912, 1046]",61.0
3191,channel-34 life dim-1 mean,0.0660222472259893,1.666407478836093e-06,3.1153981905460244e-13,1046,"[0, 51, 480, 614, 856, 1046]",51.0
3192,channel-34 life dim-1 std,0.0847981230357174,2.035324591604169e-06,7.56937196197589e-13,1046,"[0, 52, 479, 614, 863, 1046]",52.0
3193,channel-34 life dim-1 sum,0.1286746613614942,8.827355279904893e-05,1.0534939761051287e-09,1046,"[0, 49, 554, 675, 855, 1046]",49.0
3194,channel-34 life dim-1 norm-1,0.1286746613614942,8.827355279904893e-05,1.0534939761051287e-09,1046,"[0, 49, 554, 675, 855, 1046]",49.0
3195,channel-34 life dim-1 norm-2,0.1833656057435351,1.901099464365072e-05,4.697861781762008e-11,1046,"[0, 49, 552, 682, 855, 1046]",49.0
3196,channel-34 life dim-2 max,-0.0257979870162733,1.7501610428235012e-06,3.57457705353016e-12,1032,"[0, 52, 464, 682, 984, 1046]",52.0
3197,channel-34 life dim-2 mean,-0.0112557297714722,7.305341628193011e-07,8.586548057428863e-13,1032,"[0, 52, 230, 464, 774, 1046]",52.0
3198,channel-34 life dim-2 std,-0.0399180827822855,5.463868628270701e-07,4.748202685850846e-13,973,"[0, 52, 464, 682, 984, 1046]",52.0
3199,channel-34 life dim-2 sum,-0.0114465596902456,4.077007921438769e-06,1.2320932322177238e-11,1032,"[0, 66, 476, 673, 841, 1046]",66.0
3200,channel-34 life dim-2 norm-1,-0.0114465596902456,4.077007921438769e-06,1.2320932322177238e-11,1032,"[0, 66, 476, 673, 841, 1046]",66.0
3201,channel-34 life dim-2 norm-2,-0.0276127746432923,2.1646259008125743e-06,4.0455198643500894e-12,1032,"[0, 52, 476, 682, 984, 1046]",52.0
3202,channel-34 bd2 all max,0.0748064622797168,2.288576392135384e-05,1.0382533447998952e-10,1046,"[0, 49, 479, 614, 976, 1046]",49.0
3203,channel-34 bd2 all mean,0.1036771677534645,1.1524190165192551e-05,2.5406827678939423e-11,1046,"[0, 92, 485, 682, 821, 1046]",92.0
3204,channel-34 bd2 all std,0.0177987996584803,3.850942961621875e-06,6.30842491367547e-12,1046,"[0, 85, 478, 656, 887, 1046]",85.0
3205,channel-34 bd2 all sum,0.1176018046563104,0.0006763941466815,8.93241140310614e-08,1046,"[0, 66, 554, 682, 855, 1046]",66.0
3206,channel-34 bd2 all norm-1,0.1176018046563104,0.0006763941466815,8.93241140310614e-08,1046,"[0, 66, 554, 682, 855, 1046]",66.0
3207,channel-34 bd2 all norm-2,0.1253735122411578,9.2056249908224e-05,1.477907920057685e-09,1046,"[0, 66, 553, 682, 821, 1046]",66.0
3208,channel-34 bd2 dim-1 max,0.0222598185399223,1.8572429144179934e-05,7.431354873161148e-11,1046,"[0, 94, 477, 641, 885, 1046]",94.0
3209,channel-34 bd2 dim-1 mean,0.0293147391318014,1.0828868610951312e-05,2.0118781755473493e-11,1046,"[0, 46, 485, 614, 821, 1046]",46.0
3210,channel-34 bd2 dim-1 std,-0.0143678097980456,3.1282810020069047e-06,5.0653346033320766e-12,1046,"[0, 99, 464, 651, 913, 1046]",99.0
3211,channel-34 bd2 dim-1 sum,0.1433193832740227,0.0005686319666112,5.56815290740025e-08,1046,"[0, 49, 554, 682, 855, 1046]",49.0
3212,channel-34 bd2 dim-1 norm-1,0.1433193832740227,0.0005686319666112,5.56815290740025e-08,1046,"[0, 49, 554, 682, 855, 1046]",49.0
3213,channel-34 bd2 dim-1 norm-2,0.1172042946244848,8.062444671660375e-05,9.517294774063183e-10,1046,"[0, 66, 552, 682, 887, 1046]",66.0
3214,channel-34 bd2 dim-2 max,0.0948803446285288,2.2001196099866304e-05,1.1553266705159347e-10,1032,"[0, 49, 479, 682, 930, 1046]",49.0
3215,channel-34 bd2 dim-2 mean,0.1170227387104249,1.7540376874410895e-05,8.246404708568509e-11,1032,"[0, 85, 479, 682, 832, 1046]",85.0
3216,channel-34 bd2 dim-2 std,0.0420007729088486,3.217332205151568e-06,7.259901779363924e-12,973,"[0, 92, 457, 683, 976, 1046]",70.0
3217,channel-34 bd2 dim-2 sum,0.029050369564201,0.0001077621800702,8.225485054966175e-09,1032,"[0, 140, 552, 752, 863, 1046]",111.0
3218,channel-34 bd2 dim-2 norm-1,0.029050369564201,0.0001077621800702,8.225485054966175e-09,1032,"[0, 140, 552, 752, 863, 1046]",111.0
3219,channel-34 bd2 dim-2 norm-2,0.0421212813599629,4.269460223901945e-05,6.775458318072892e-10,1032,"[0, 92, 479, 700, 863, 1046]",92.0
3220,channel-35 entropy dim-1,0.0093777760920107,-0.3951726789791878,0.0005933578285671,1046,"[0, 114, 525, 741, 928, 1046]",114.0
3221,channel-35 entropy dim-2,0.1105431996668023,-0.1490776837895916,0.0032483597059752,1031,"[0, 80, 553, 664, 930, 1046]",80.0
3222,channel-35 numberofpoints dim-1,0.0828960412970651,65.02868068833652,93.39439194196156,59,"[0, 107, 488, 604, 893, 1046]",107.0
