index,name,score,mean,variance,unique_values,edges,min_stage_length
8399,channel-39 bd2 dim-2 norm-2,-0.0130262947251722,3.0172826879250355e-05,1.617248258025743e-10,1040,"[0, 140, 552, 682, 976, 1046]",70.0
8400,dissim-0 betti dim-1 max,0.2001062355755144,1.2648183556405357,0.2561199191268667,5,"[0, 106, 561, 681, 895, 1046]",106.0
8401,dissim-0 betti dim-1 mean,-1.0,0.0,0.0,1,,
8402,dissim-0 betti dim-1 std,0.0475661318111858,0.2985692261951371,0.0079147979657162,21,"[0, 79, 561, 743, 976, 1046]",70.0
8403,dissim-0 betti dim-1 sum,-1.0,0.0,0.0,1,,
8404,dissim-0 betti dim-1 percentile-25,-1.0,0.0,0.0,1,,
8405,dissim-0 betti dim-1 median,-1.0,0.0,0.0,1,,
8406,dissim-0 betti dim-1 percentile-75,-1.0,0.0,0.0,1,,
8407,dissim-0 betti dim-1 kurtosis,0.0139099940785465,14.863764733419,91.7132051713355,56,"[0, 71, 335, 712, 846, 1046]",71.0
8408,dissim-0 betti dim-1 skew,0.0064228692138902,0.1217931169568641,0.6745982974785104,50,"[0, 199, 476, 662, 976, 1046]",70.0
8409,dissim-0 betti dim-1 norm-1,0.0479297255642258,8.483747609942638,17.33897005681247,14,"[0, 100, 528, 722, 966, 1046]",80.0
8410,dissim-0 betti dim-1 norm-2,0.0475661318111858,2.970726291708063,0.7835649986059003,21,"[0, 79, 561, 743, 976, 1046]",70.0
8411,dissim-0 betti dim-2 max,0.0153807536508966,0.7791586998087954,0.2832398656993599,4,"[0, 50, 545, 733, 982, 1046]",50.0
8412,dissim-0 betti dim-2 mean,-1.0,0.0,0.0,1,,
8413,dissim-0 betti dim-2 std,0.0490777135520624,0.1311145140351013,0.0086008559355654,12,"[0, 188, 545, 612, 934, 1046]",67.0
8414,dissim-0 betti dim-2 sum,-1.0,0.0,0.0,1,,
8415,dissim-0 betti dim-2 percentile-25,-1.0,0.0,0.0,1,,
8416,dissim-0 betti dim-2 median,-1.0,0.0,0.0,1,,
8417,dissim-0 betti dim-2 percentile-75,-1.0,0.0,0.0,1,,
8418,dissim-0 betti dim-2 kurtosis,-0.0148703686370146,26.9303596711151,391.213073448418,18,"[0, 145, 554, 667, 887, 1046]",113.0
8419,dissim-0 betti dim-2 skew,0.1528793481365416,-0.0088129225399019,0.8234605680808353,16,"[0, 50, 494, 699, 896, 1046]",50.0
8420,dissim-0 betti dim-2 norm-1,0.0433692168494907,2.3154875717017207,4.0228603840558685,8,"[0, 170, 349, 607, 687, 1046]",80.0
8421,dissim-0 betti dim-2 norm-2,0.0490777135520624,1.3045729428726545,0.8514847376209629,12,"[0, 188, 545, 612, 934, 1046]",67.0
8422,dissim-0 betti dim-3 max,0.0475850598522764,0.401529636711281,0.3247440694557596,4,"[0, 42, 180, 541, 919, 1046]",42.0
8423,dissim-0 betti dim-3 mean,-1.0,0.0,0.0,1,,
8424,dissim-0 betti dim-3 std,0.0254023319818433,0.0627590721246677,0.007985421127785,9,"[0, 180, 342, 550, 857, 1046]",162.0
8425,dissim-0 betti dim-3 sum,-1.0,0.0,0.0,1,,
8426,dissim-0 betti dim-3 percentile-25,-1.0,0.0,0.0,1,,
8427,dissim-0 betti dim-3 median,-1.0,0.0,0.0,1,,
8428,dissim-0 betti dim-3 percentile-75,-1.0,0.0,0.0,1,,
8429,dissim-0 betti dim-3 kurtosis,0.011768014828718,15.13993626513703,436.6335952976245,12,"[0, 154, 410, 713, 867, 1046]",154.0
8430,dissim-0 betti dim-3 skew,0.1234334040921213,-0.0046988779935988,0.5942506537719817,9,"[0, 42, 180, 541, 919, 1046]",42.0
8431,dissim-0 betti dim-3 norm-1,0.0295482492262134,1.011472275334608,2.43240414612057,5,"[0, 180, 342, 551, 857, 1046]",162.0
8432,dissim-0 betti dim-3 norm-2,0.0254023319818433,0.6244448832851266,0.7905566916507186,9,"[0, 180, 342, 550, 857, 1046]",162.0
8433,dissim-0 betti dim-4 max,0.0199911179844226,0.1405353728489483,0.1304701437236425,3,"[0, 151, 403, 705, 910, 1046]",136.0
8434,dissim-0 betti dim-4 mean,0.1297096923988407,-9.65679741970373e-06,9.754340827983789e-08,2,"[0, 512, 676, 769, 919, 1046]",93.0
8435,dissim-0 betti dim-4 std,0.062050044215834,0.0220169221056465,0.0033521108681106,8,"[0, 97, 541, 726, 851, 1046]",97.0
8436,dissim-0 betti dim-4 sum,0.1802791674387005,-0.0009560229445506,0.0009560229445506,2,"[0, 512, 678, 769, 993, 1046]",53.0
8437,dissim-0 betti dim-4 percentile-25,-1.0,0.0,0.0,1,,
8438,dissim-0 betti dim-4 median,-1.0,0.0,0.0,1,,
8439,dissim-0 betti dim-4 percentile-75,-1.0,0.0,0.0,1,,
8440,dissim-0 betti dim-4 kurtosis,-0.0160317280145314,5.846342497793715,228.60050490930303,10,"[0, 250, 500, 714, 851, 1046]",137.0
8441,dissim-0 betti dim-4 skew,-0.1721673541260115,-0.0242720633904577,0.1645154370839196,6,"[0, 568, 653, 967, 969, 1046]",2.0
8442,dissim-0 betti dim-4 norm-1,0.0929651193252097,0.3451242829827916,0.9458470180317956,6,"[0, 97, 541, 714, 851, 1046]",97.0
8443,dissim-0 betti dim-4 norm-2,0.0620517436199469,0.2190677694059527,0.3318676945246382,8,"[0, 97, 541, 726, 851, 1046]",97.0
8444,dissim-0 betti dim-5 max,0.0719379305308203,0.0353728489483747,0.0360681383625937,3,"[0, 146, 527, 709, 970, 1046]",76.0
8445,dissim-0 betti dim-5 mean,-1.0,0.0,0.0,1,,
8446,dissim-0 betti dim-5 std,0.2501946609766205,0.0053823826661102,0.00086027776473,5,"[0, 146, 251, 558, 709, 1046]",105.0
8447,dissim-0 betti dim-5 sum,-1.0,0.0,0.0,1,,
8448,dissim-0 betti dim-5 percentile-25,-1.0,0.0,0.0,1,,
8449,dissim-0 betti dim-5 median,-1.0,0.0,0.0,1,,
8450,dissim-0 betti dim-5 percentile-75,-1.0,0.0,0.0,1,,
8451,dissim-0 betti dim-5 kurtosis,-0.0121936665025012,1.5767208413001912,70.38412024161303,4,"[0, 242, 564, 753, 963, 1046]",83.0
8452,dissim-0 betti dim-5 skew,0.2836550798414123,-0.0116501506758641,0.0472325651605098,2,"[0, 248, 514, 580, 771, 1046]",66.0
8453,dissim-0 betti dim-5 norm-1,0.271169517308431,0.0783938814531548,0.1890638293979335,3,"[0, 224, 538, 601, 740, 1046]",63.0
8454,dissim-0 betti dim-5 norm-2,0.2501946609766204,0.0535540313448008,0.0851674987082749,5,"[0, 146, 251, 558, 709, 1046]",105.0
8455,dissim-0 landscape dim-1 max,0.0058301087222317,0.1381859129328857,0.0038657317258888,1046,"[0, 137, 386, 581, 889, 1046]",137.0
8456,dissim-0 landscape dim-1 mean,0.0232669010952967,0.0285802169041507,0.000506450468702,1046,"[0, 142, 476, 581, 889, 1046]",105.0
8457,dissim-0 landscape dim-1 std,-0.0136921045062789,0.0413929436050914,0.0005080012142208,1046,"[0, 137, 557, 889, 975, 1046]",71.0
8458,dissim-0 landscape dim-1 sum,0.0232669010952966,2.858021690415079,5.064504687020771,1046,"[0, 142, 476, 581, 889, 1046]",105.0
8459,dissim-0 landscape dim-1 percentile-25,-1.0,7.620033697916996e-06,2.0760109152107163e-08,5,,
8460,dissim-0 landscape dim-1 median,0.0094610212435258,0.0051695977720542,0.0002439853023165,218,"[0, 142, 386, 581, 886, 1046]",142.0
8461,dissim-0 landscape dim-1 percentile-75,0.003185488050002,0.046994717958303,0.0022871621121415,885,"[0, 169, 392, 618, 906, 1046]",140.0
8462,dissim-0 landscape dim-1 kurtosis,-0.0500989822370762,2.4979543866309126,58.59334405267744,1046,"[0, 57, 283, 570, 785, 1046]",57.0
8463,dissim-0 landscape dim-1 skew,-0.0099187176580858,1.690173469037175,0.9410148451420464,1046,"[0, 110, 285, 603, 844, 1046]",110.0
8464,dissim-0 landscape dim-1 norm-1,0.0232669010952966,2.858021690415079,5.064504687020771,1046,"[0, 142, 476, 581, 889, 1046]",105.0
8465,dissim-0 landscape dim-1 norm-2,0.0067952584497772,0.5059298807185271,0.0984977641607113,1046,"[0, 142, 386, 581, 889, 1046]",142.0
8466,dissim-0 landscape dim-2 max,0.0139353171569109,0.0201164573160991,0.0004490843393411,761,"[0, 113, 396, 702, 984, 1046]",62.0
8467,dissim-0 landscape dim-2 mean,0.0631285438452809,0.0010892878285293,3.161256240729176e-06,761,"[0, 110, 459, 663, 974, 1046]",72.0
8468,dissim-0 landscape dim-2 std,0.0475008324961089,0.0036465211801176,2.172484474363656e-05,761,"[0, 110, 459, 663, 974, 1046]",72.0
8469,dissim-0 landscape dim-2 sum,0.063128543845281,0.1089287828529399,0.031612562407292,761,"[0, 110, 459, 663, 974, 1046]",72.0
8470,dissim-0 landscape dim-2 percentile-25,-1.0,0.0,0.0,1,,
8471,dissim-0 landscape dim-2 median,-1.0,0.0,0.0,1,,
8472,dissim-0 landscape dim-2 percentile-75,0.1319254234897198,1.1677868413667176e-05,1.42645750778524e-07,2,"[0, 512, 662, 769, 993, 1046]",53.0
8473,dissim-0 landscape dim-2 kurtosis,-0.0020420354356564,24.776270807622208,762.5862240107368,716,"[0, 132, 372, 576, 741, 1046]",132.0
8474,dissim-0 landscape dim-2 skew,-0.0024344199860928,3.964498898845749,9.209502737222794,711,"[0, 450, 580, 735, 934, 1046]",112.0
8475,dissim-0 landscape dim-2 norm-1,0.063128543845281,0.1089287828529399,0.031612562407292,761,"[0, 110, 459, 663, 974, 1046]",72.0
8476,dissim-0 landscape dim-2 norm-2,0.0526225295647162,0.0381505441634775,0.0024815057555952,761,"[0, 111, 459, 709, 860, 1046]",111.0
8477,dissim-0 landscape dim-3 max,-0.020616277721114,0.0040742463289811,5.514382557193408e-05,381,"[0, 208, 376, 688, 871, 1046]",168.0
8478,dissim-0 landscape dim-3 mean,0.0247063893911472,0.0001160938292022,7.984396612002596e-08,381,"[0, 206, 448, 654, 851, 1046]",195.0
8479,dissim-0 landscape dim-3 std,-0.0072613373431862,0.0005711710449544,1.350942004410158e-06,381,"[0, 198, 374, 676, 904, 1046]",142.0
8480,dissim-0 landscape dim-3 sum,0.0247063893911472,0.0116093829202228,0.0007984396612002,381,"[0, 206, 448, 654, 851, 1046]",195.0
8481,dissim-0 landscape dim-3 percentile-25,-1.0,0.0,0.0,1,,
8482,dissim-0 landscape dim-3 median,-1.0,0.0,0.0,1,,
8483,dissim-0 landscape dim-3 percentile-75,-1.0,0.0,0.0,1,,
8484,dissim-0 landscape dim-3 kurtosis,0.0054725437958954,20.12803500701852,983.3712450349228,320,"[0, 246, 463, 727, 936, 1046]",110.0
8485,dissim-0 landscape dim-3 skew,-0.006582945226,2.614927734379412,13.315336831392358,322,"[0, 231, 392, 724, 939, 1046]",107.0
8486,dissim-0 landscape dim-3 norm-1,0.0247063893911472,0.0116093829202228,0.0007984396612002,381,"[0, 206, 448, 654, 851, 1046]",195.0
8487,dissim-0 landscape dim-3 norm-2,-0.0028229640970011,0.005834639751184,0.0001430069214807,381,"[0, 225, 396, 673, 904, 1046]",142.0
8488,dissim-0 landscape dim-4 max,0.0684701100816565,0.0008902047593198,9.41578459755854e-06,143,"[0, 203, 501, 690, 881, 1046]",165.0
8489,dissim-0 landscape dim-4 mean,0.1465894888472476,3.212264934263845e-05,3.594775520949492e-08,143,"[0, 506, 613, 726, 882, 1046]",107.0
8490,dissim-0 landscape dim-4 std,0.1886717481180068,0.0001355863257305,3.154758238514546e-07,143,"[0, 82, 506, 613, 802, 1046]",82.0
8491,dissim-0 landscape dim-4 sum,0.1465894888472475,0.0032122649342638,0.0003594775520949,143,"[0, 506, 613, 726, 882, 1046]",107.0
8492,dissim-0 landscape dim-4 percentile-25,-1.0,0.0,0.0,1,,
8493,dissim-0 landscape dim-4 median,-1.0,0.0,0.0,1,,
8494,dissim-0 landscape dim-4 percentile-75,-1.0,0.0,0.0,1,,
8495,dissim-0 landscape dim-4 kurtosis,-0.0387103114084022,7.139884883111487,443.3604234875662,124,"[0, 268, 465, 703, 852, 1046]",149.0
8496,dissim-0 landscape dim-4 skew,-0.042890659632895,0.9441270991085768,6.286284329947694,125,"[0, 275, 470, 707, 852, 1046]",145.0
8497,dissim-0 landscape dim-4 norm-1,0.1465894888472475,0.0032122649342638,0.0003594775520949,143,"[0, 506, 613, 726, 882, 1046]",107.0
8498,dissim-0 landscape dim-4 norm-2,0.0962768358155439,0.0013972800500255,3.513150762737169e-05,143,"[0, 504, 613, 726, 836, 1046]",109.0
8499,dissim-0 landscape dim-5 max,0.0255783225358313,0.0001533243338294,1.3134491523577162e-06,37,"[0, 249, 572, 807, 937, 1046]",109.0
8500,dissim-0 landscape dim-5 mean,0.226188533049971,5.415703925841089e-06,3.344621148710837e-09,37,"[0, 251, 605, 829, 903, 1046]",74.0
8501,dissim-0 landscape dim-5 std,0.2044016150522297,2.3188748943387555e-05,4.056769666566511e-08,37,"[0, 251, 605, 829, 903, 1046]",74.0
8502,dissim-0 landscape dim-5 sum,0.226188533049971,0.0005415703925841,3.344621148710808e-05,37,"[0, 251, 605, 829, 903, 1046]",74.0
8503,dissim-0 landscape dim-5 percentile-25,-1.0,0.0,0.0,1,,
8504,dissim-0 landscape dim-5 median,-1.0,0.0,0.0,1,,
8505,dissim-0 landscape dim-5 percentile-75,-1.0,0.0,0.0,1,,
8506,dissim-0 landscape dim-5 kurtosis,0.2918890604906909,1.9470315904121351,133.55908820036717,36,"[0, 527, 604, 645, 687, 1046]",41.0
8507,dissim-0 landscape dim-5 skew,0.3902778213378488,0.2501697313137482,1.8972494323180615,35,"[0, 103, 527, 606, 709, 1046]",79.0
8508,dissim-0 landscape dim-5 norm-1,0.226188533049971,0.0005415703925841,3.344621148710808e-05,37,"[0, 251, 605, 829, 903, 1046]",74.0
8509,dissim-0 landscape dim-5 norm-2,0.2054916587795748,0.0002386839801912,4.39096627786718e-06,37,"[0, 251, 605, 829, 903, 1046]",74.0
8510,dissim-0 silhouette-1 dim-1 max,0.0058164191292713,0.1061599132724947,0.0041757191193609,1046,"[0, 82, 434, 581, 889, 1046]",82.0
8511,dissim-0 silhouette-1 dim-1 mean,0.0048817801061444,0.0225364205292518,0.000467742562452,1046,"[0, 140, 333, 575, 908, 1046]",138.0
8512,dissim-0 silhouette-1 dim-1 std,0.0081788644925533,0.0323101919786273,0.0005049673808451,1046,"[0, 108, 390, 592, 915, 1046]",108.0
8513,dissim-0 silhouette-1 dim-1 sum,0.0048817801061442,2.253642052925184,4.677425624520933,1046,"[0, 140, 333, 575, 908, 1046]",138.0
8514,dissim-0 silhouette-1 dim-1 percentile-25,-1.0,3.188583614685496e-06,9.827784358454056e-09,5,,
8515,dissim-0 silhouette-1 dim-1 median,0.0092099517245828,0.0045059013581742,0.0002130326606459,218,"[0, 171, 431, 603, 885, 1046]",161.0
8516,dissim-0 silhouette-1 dim-1 percentile-75,0.0156637756079015,0.0373067874221511,0.0019944474448417,885,"[0, 82, 386, 566, 889, 1046]",82.0
8517,dissim-0 silhouette-1 dim-1 kurtosis,0.0132660518571116,2.8043832949181327,63.82019566823129,1046,"[0, 312, 570, 780, 903, 1046]",123.0
8518,dissim-0 silhouette-1 dim-1 skew,0.0014402897078147,1.7544376296856583,1.039353134785672,1046,"[0, 260, 449, 599, 829, 1046]",150.0
8519,dissim-0 silhouette-1 dim-1 norm-1,0.0048817801061442,2.253642052925184,4.677425624520933,1046,"[0, 140, 333, 575, 908, 1046]",138.0
8520,dissim-0 silhouette-1 dim-1 norm-2,0.0156808554836916,0.3964482987326755,0.0952817145612943,1046,"[0, 82, 386, 550, 889, 1046]",82.0
8521,dissim-0 silhouette-1 dim-2 max,0.0267622489508783,0.0175918761569776,0.0003866076164604,761,"[0, 114, 364, 677, 880, 1046]",114.0
8522,dissim-0 silhouette-1 dim-2 mean,0.0572134304089583,0.0009474886116491,2.738263962260612e-06,761,"[0, 114, 459, 663, 989, 1046]",57.0
8523,dissim-0 silhouette-1 dim-2 std,0.0335838357125374,0.003188252136854,1.8825239566997096e-05,761,"[0, 116, 385, 675, 945, 1046]",101.0
8524,dissim-0 silhouette-1 dim-2 sum,0.0572134304089583,0.0947488611649144,0.0273826396226061,761,"[0, 114, 459, 663, 989, 1046]",57.0
8525,dissim-0 silhouette-1 dim-2 percentile-25,-1.0,0.0,0.0,1,,
8526,dissim-0 silhouette-1 dim-2 median,-1.0,0.0,0.0,1,,
8527,dissim-0 silhouette-1 dim-2 percentile-75,0.1319254234897198,1.1677868413667176e-05,1.42645750778524e-07,2,"[0, 512, 662, 769, 993, 1046]",53.0
8528,dissim-0 silhouette-1 dim-2 kurtosis,-0.0077794287929339,25.283886299443974,771.0826431445306,715,"[0, 132, 409, 580, 735, 1046]",132.0
8529,dissim-0 silhouette-1 dim-2 skew,-0.0056384522883242,4.013804440197932,9.325822568009825,711,"[0, 132, 376, 572, 813, 1046]",132.0
8530,dissim-0 silhouette-1 dim-2 norm-1,0.0572134304089583,0.0947488611649144,0.0273826396226061,761,"[0, 114, 459, 663, 989, 1046]",57.0
8531,dissim-0 silhouette-1 dim-2 norm-2,0.0607125979627942,0.0333449840977981,0.0021507256468311,761,"[0, 110, 364, 459, 663, 1046]",95.0
8532,dissim-0 silhouette-1 dim-3 max,-0.054739087757716,0.0035835167813252,4.43176685985213e-05,381,"[0, 218, 338, 604, 742, 1046]",120.0
8533,dissim-0 silhouette-1 dim-3 mean,-0.0343160584402666,9.941953217924214e-05,6.150700518899842e-08,381,"[0, 239, 393, 627, 788, 1046]",154.0
8534,dissim-0 silhouette-1 dim-3 std,-0.0236613391602644,0.0004979351106736,1.0676206289350969e-06,381,"[0, 197, 369, 620, 774, 1046]",154.0
8535,dissim-0 silhouette-1 dim-3 sum,-0.0343160584402666,0.0099419532179242,0.0006150700518899,381,"[0, 239, 393, 627, 788, 1046]",154.0
8536,dissim-0 silhouette-1 dim-3 percentile-25,-1.0,0.0,0.0,1,,
8537,dissim-0 silhouette-1 dim-3 median,-1.0,0.0,0.0,1,,
8538,dissim-0 silhouette-1 dim-3 percentile-75,-1.0,0.0,0.0,1,,
8539,dissim-0 silhouette-1 dim-3 kurtosis,-0.0076344481794144,20.38646729595376,1001.6935356239136,327,"[0, 240, 390, 714, 912, 1046]",134.0
8540,dissim-0 silhouette-1 dim-3 skew,0.0048711677374357,2.6347262322430614,13.485942906561103,322,"[0, 240, 415, 716, 911, 1046]",135.0
8541,dissim-0 silhouette-1 dim-3 norm-1,-0.0343160584402666,0.0099419532179242,0.0006150700518899,381,"[0, 239, 393, 627, 788, 1046]",154.0
8542,dissim-0 silhouette-1 dim-3 norm-2,-0.003118371784437,0.0050829545036983,0.0001128586469712,381,"[0, 206, 448, 611, 742, 1046]",131.0
8543,dissim-0 silhouette-1 dim-4 max,0.292192384509929,0.0008106940702258,7.941039281884498e-06,143,"[0, 120, 506, 613, 851, 1046]",107.0
8544,dissim-0 silhouette-1 dim-4 mean,-0.2469360510869864,2.865521086315481e-05,3.2258570470201694e-08,143,"[0, 465, 504, 604, 613, 1046]",9.0
8545,dissim-0 silhouette-1 dim-4 std,0.0371560897356338,0.000122482262857,2.706032968675931e-07,143,"[0, 82, 506, 726, 967, 1046]",79.0
8546,dissim-0 silhouette-1 dim-4 sum,-0.2469360510869865,0.0028655210863154,0.000322585704702,143,"[0, 465, 504, 604, 613, 1046]",9.0
8547,dissim-0 silhouette-1 dim-4 percentile-25,-1.0,0.0,0.0,1,,
8548,dissim-0 silhouette-1 dim-4 median,-1.0,0.0,0.0,1,,
8549,dissim-0 silhouette-1 dim-4 percentile-75,-1.0,0.0,0.0,1,,
8550,dissim-0 silhouette-1 dim-4 kurtosis,-0.0473177423904962,7.205053749369438,448.4097313411631,128,"[0, 268, 456, 704, 854, 1046]",150.0
8551,dissim-0 silhouette-1 dim-4 skew,-0.0393325298428015,0.949450166482544,6.340839656607118,125,"[0, 273, 472, 708, 853, 1046]",145.0
8552,dissim-0 silhouette-1 dim-4 norm-1,-0.2469360510869865,0.0028655210863154,0.000322585704702,143,"[0, 465, 504, 604, 613, 1046]",9.0
8553,dissim-0 silhouette-1 dim-4 norm-2,0.1562585142256876,0.0012615842910468,3.027688550058974e-05,143,"[0, 506, 604, 726, 861, 1046]",98.0
8554,dissim-0 silhouette-1 dim-5 max,0.0189133639013539,0.0001458097711437,1.1887553238670358e-06,37,"[0, 249, 572, 805, 940, 1046]",106.0
8555,dissim-0 silhouette-1 dim-5 mean,0.2298806167696994,5.030071832060219e-06,2.8715538242046357e-09,37,"[0, 251, 605, 829, 903, 1046]",74.0
8556,dissim-0 silhouette-1 dim-5 std,0.207966613610844,2.1824682306142795e-05,3.5711850947566455e-08,37,"[0, 251, 605, 829, 903, 1046]",74.0
8557,dissim-0 silhouette-1 dim-5 sum,0.2298806167696994,0.000503007183206,2.871553824204705e-05,37,"[0, 251, 605, 829, 903, 1046]",74.0
8558,dissim-0 silhouette-1 dim-5 percentile-25,-1.0,0.0,0.0,1,,
8559,dissim-0 silhouette-1 dim-5 median,-1.0,0.0,0.0,1,,
8560,dissim-0 silhouette-1 dim-5 percentile-75,-1.0,0.0,0.0,1,,
8561,dissim-0 silhouette-1 dim-5 kurtosis,0.3773659776961982,1.9785748084186503,136.78018814088392,36,"[0, 146, 527, 604, 687, 1046]",77.0
8562,dissim-0 silhouette-1 dim-5 skew,0.3959210168429585,0.252136106670678,1.9232615100085624,35,"[0, 103, 538, 606, 735, 1046]",68.0
8563,dissim-0 silhouette-1 dim-5 norm-1,0.2298806167696994,0.000503007183206,2.871553824204705e-05,37,"[0, 251, 605, 829, 903, 1046]",74.0
8564,dissim-0 silhouette-1 dim-5 norm-2,0.209056707617466,0.0002244740436135,3.858113501967215e-06,37,"[0, 251, 605, 829, 903, 1046]",74.0
8565,dissim-0 silhouette-2 dim-1 max,0.0007279295486282,0.1255152727787971,0.0044419826338874,1046,"[0, 109, 363, 581, 889, 1046]",109.0
8566,dissim-0 silhouette-2 dim-1 mean,0.0072241656623164,0.0260451207802976,0.0005278816394005,1046,"[0, 137, 386, 581, 889, 1046]",137.0
8567,dissim-0 silhouette-2 dim-1 std,0.0053172503140593,0.0379352819749069,0.0005568590784325,1046,"[0, 137, 407, 581, 889, 1046]",137.0
8568,dissim-0 silhouette-2 dim-1 sum,0.0072241656623164,2.604512078029765,5.278816394005414,1046,"[0, 137, 386, 581, 889, 1046]",137.0
8569,dissim-0 silhouette-2 dim-1 percentile-25,-1.0,3.068164833559648e-06,9.82092090957464e-09,5,,
8570,dissim-0 silhouette-2 dim-1 median,0.0103628211231815,0.0048106790264827,0.0002411086790872,218,"[0, 142, 386, 581, 886, 1046]",142.0
8571,dissim-0 silhouette-2 dim-1 percentile-75,0.0076623374661066,0.04247301406864,0.0023470781727776,885,"[0, 139, 386, 581, 889, 1046]",139.0
8572,dissim-0 silhouette-2 dim-1 kurtosis,0.0112972689211573,2.921045282309964,68.07430377575668,1046,"[0, 312, 570, 780, 903, 1046]",123.0
8573,dissim-0 silhouette-2 dim-1 skew,-0.0030596421692449,1.7726830833411102,1.0890937487614083,1046,"[0, 312, 570, 780, 956, 1046]",90.0
8574,dissim-0 silhouette-2 dim-1 norm-1,0.0072241656623164,2.604512078029765,5.278816394005414,1046,"[0, 137, 386, 581, 889, 1046]",137.0
8575,dissim-0 silhouette-2 dim-1 norm-2,0.0147880318245198,0.463115183817807,0.1057391771763098,1046,"[0, 137, 443, 581, 889, 1046]",137.0
8576,dissim-0 silhouette-2 dim-2 max,0.0158382604156746,0.0188151222359539,0.0004233492478385,761,"[0, 114, 364, 622, 989, 1046]",57.0
8577,dissim-0 silhouette-2 dim-2 mean,0.0620528787063773,0.0010063486789172,2.9632335800487884e-06,761,"[0, 114, 459, 663, 974, 1046]",72.0
